CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
265,41,Female,Month-to-month,88.3,3502.11,No,Fiber optic,39,Yes,Credit card,No,87.55,4087.79
266,26,Female,One year,65.67,1168.25,Yes,DSL,18,No,Bank transfer,Yes,61.49,1567.8
267,69,Male,Two year,71.01,4715.41,Yes,Fiber optic,66,No,Credit card,No,70.38,6100.92
268,23,Female,One year,102.68,1530.83,No,Fiber optic,14,No,Credit card,No,102.06,2127.28
269,38,Female,Month-to-month,66.58,3362.72,No,Fiber optic,52,Yes,Credit card,Yes,63.45,4387.1
270,46,Male,One year,70.45,1505.95,Yes,Fiber optic,21,Yes,Bank transfer,No,68.45,1908.95
271,66,Male,Month-to-month,52.01,2982.19,No,DSL,56,Yes,Credit card,No,52.32,3908.13
272,23,Female,Month-to-month,82.92,569.09,No,Fiber optic,5,Yes,Bank transfer,No,94.85,724.9
273,62,Female,Month-to-month,80.49,5185.47,No,DSL,62,Yes,Electronic check,Yes,82.31,5780.94
274,45,Male,Month-to-month,97.02,492.1,No,Fiber optic,5,Yes,Bank transfer,Yes,82.02,675.3
275,30,Female,Two year,52.63,2166.28,Yes,Fiber optic,39,Yes,Electronic check,No,54.16,3216.61
276,51,Female,Month-to-month,56.27,0.0,Yes,DSL,3,Yes,Credit card,Yes,0.0,0.0
277,47,Male,Month-to-month,93.76,905.34,Yes,No,8,Yes,Electronic check,No,100.59,1149.32
278,35,Male,Two year,77.57,5512.19,Yes,Fiber optic,72,No,Credit card,No,75.51,6164.33
279,46,Male,Month-to-month,42.81,3015.65,No,Fiber optic,71,Yes,Mailed check,No,41.88,4391.24
280,39,Female,One year,109.2,2228.04,Yes,Fiber optic,20,No,Electronic check,No,106.1,3278.9
281,46,Male,Month-to-month,20.0,1124.66,No,Fiber optic,57,Yes,Credit card,Yes,19.39,1602.92
282,54,Male,Month-to-month,93.53,3386.67,No,Fiber optic,36,Yes,Electronic check,Yes,91.53,3869.4
283,68,Female,Two year,32.04,1088.03,Yes,Fiber optic,29,Yes,Mailed check,No,36.27,1588.63
284,26,Female,Month-to-month,126.57,594.45,No,Fiber optic,5,Yes,Bank transfer,No,99.07,659.59
285,76,Male,Month-to-month,23.66,1074.41,No,Fiber optic,50,Yes,Electronic check,No,21.07,1372.91
286,18,Male,Month-to-month,104.57,5305.15,No,DSL,49,Yes,Mailed check,No,106.1,6898.02
287,42,Male,Month-to-month,67.55,930.84,No,No,13,Yes,Bank transfer,No,66.49,1334.45
288,53,Female,Month-to-month,59.0,782.24,Yes,No,10,Yes,Credit card,No,71.11,1095.41
289,49,Female,Month-to-month,75.56,766.42,Yes,Fiber optic,9,Yes,Electronic check,No,76.64,1087.43
290,35,Male,Month-to-month,88.96,5205.06,Yes,DSL,60,Yes,Electronic check,Yes,85.33,7532.56
291,41,Female,One year,42.87,664.69,No,DSL,14,Yes,Mailed check,No,44.31,857.74
292,37,Female,Month-to-month,45.53,1403.98,No,Fiber optic,33,Yes,Mailed check,No,41.29,1982.55
293,36,Female,Month-to-month,89.49,5280.54,Yes,DSL,59,Yes,Mailed check,Yes,88.01,5952.3
294,57,Female,Month-to-month,20.0,992.43,Yes,Fiber optic,50,Yes,Electronic check,No,19.46,1268.14
295,50,Male,Two year,52.47,2094.58,Yes,No,43,Yes,Mailed check,No,47.6,2329.28
296,34,Male,Two year,150.0,8018.72,Yes,No,54,No,Credit card,No,145.79,11756.45
297,58,Female,One year,40.96,793.95,No,DSL,14,No,Electronic check,No,52.93,1177.72
298,49,Female,Two year,104.43,4410.07,Yes,No,42,Yes,Electronic check,No,102.56,4999.15
299,57,Female,Month-to-month,52.42,611.5,No,Fiber optic,12,Yes,Bank transfer,No,47.04,802.93
300,54,Male,Month-to-month,85.27,4700.67,No,DSL,53,Yes,Electronic check,Yes,87.05,5782.09
301,32,Female,One year,89.63,1573.73,No,Fiber optic,18,Yes,Bank transfer,No,82.83,1946.72
302,36,Female,One year,103.87,1341.15,Yes,Fiber optic,13,No,Electronic check,No,95.8,1717.05
303,56,Male,Month-to-month,63.99,3106.72,Yes,No,47,Yes,Electronic check,No,64.72,3572.81
304,54,Male,Month-to-month,129.67,6443.25,No,DSL,50,Yes,Mailed check,Yes,126.34,7553.48
305,44,Female,Two year,52.32,2279.74,Yes,DSL,45,Yes,Electronic check,No,49.56,3034.22
306,46,Female,One year,77.03,1392.18,No,Fiber optic,21,Yes,Credit card,No,63.28,1541.85
307,64,Male,Month-to-month,77.36,3387.47,No,No,45,Yes,Credit card,No,73.64,4538.95
308,36,Female,One year,36.34,559.53,Yes,No,18,Yes,Mailed check,No,29.45,686.87
309,53,Male,Month-to-month,61.42,752.94,No,DSL,12,Yes,Mailed check,No,57.92,1078.88
310,41,Male,Month-to-month,74.85,1510.71,No,Fiber optic,21,Yes,Electronic check,No,68.67,2024.35
311,41,Female,Month-to-month,57.04,272.84,No,No,1,Yes,Bank transfer,Yes,136.42,377.4
312,61,Female,Month-to-month,143.23,1612.97,No,Fiber optic,12,Yes,Mailed check,No,124.07,1848.09
313,57,Female,Month-to-month,44.84,2651.18,Yes,No,56,Yes,Electronic check,No,46.51,3198.23
314,57,Female,One year,105.38,1918.86,No,No,18,Yes,Electronic check,Yes,100.99,2875.74
315,64,Male,Month-to-month,95.69,1803.17,No,DSL,18,Yes,Electronic check,No,94.9,2296.26
316,45,Female,Month-to-month,69.58,631.28,No,Fiber optic,8,Yes,Electronic check,Yes,70.14,785.02
317,55,Male,Month-to-month,44.04,1187.58,Yes,DSL,32,Yes,Bank transfer,No,35.99,1721.44
318,40,Male,Month-to-month,46.95,1219.61,No,No,26,Yes,Credit card,Yes,45.17,1357.7
319,49,Male,Two year,54.46,2370.06,Yes,Fiber optic,44,Yes,Bank transfer,No,52.67,3114.04
320,43,Male,One year,20.0,126.7,No,No,12,No,Mailed check,No,9.75,150.03
321,46,Male,Two year,39.9,1681.7,Yes,No,41,Yes,Mailed check,No,40.04,2097.52
322,53,Male,Two year,25.53,1575.57,Yes,DSL,55,No,Electronic check,No,28.14,1859.03
323,32,Male,Month-to-month,110.38,1388.34,No,DSL,15,Yes,Bank transfer,Yes,86.77,1548.18
324,76,Male,Month-to-month,88.55,389.32,Yes,Fiber optic,5,Yes,Electronic check,No,64.89,493.12
325,29,Female,Two year,93.58,6425.97,Yes,No,70,Yes,Electronic check,Yes,90.51,9097.12
326,26,Male,Two year,87.66,5004.08,Yes,No,57,Yes,Bank transfer,No,86.28,7409.95
327,62,Male,One year,75.01,1542.63,No,No,21,Yes,Electronic check,No,70.12,2081.84
328,56,Female,One year,113.82,2443.48,Yes,Fiber optic,22,No,Electronic check,No,106.24,3067.88
329,54,Female,One year,51.68,740.75,No,DSL,13,Yes,Electronic check,No,52.91,1042.94
330,54,Female,Month-to-month,73.2,383.22,No,DSL,3,Yes,Electronic check,No,95.8,498.98
331,44,Male,Month-to-month,92.41,5533.6,No,DSL,57,Yes,Mailed check,No,95.41,6900.67
332,31,Female,One year,30.36,411.86,No,Fiber optic,16,Yes,Electronic check,No,24.23,482.55
333,46,Male,One year,150.0,2067.91,Yes,No,15,Yes,Electronic check,No,129.24,2933.23
334,34,Male,Month-to-month,70.86,1047.92,No,Fiber optic,14,Yes,Electronic check,No,69.86,1362.47
335,59,Male,Month-to-month,74.26,383.83,No,No,3,Yes,Electronic check,Yes,95.96,570.18
336,42,Female,Month-to-month,107.71,5574.39,No,Fiber optic,51,Yes,Credit card,Yes,107.2,7919.9
337,32,Male,Month-to-month,97.45,1817.26,No,Fiber optic,17,Yes,Electronic check,Yes,100.96,2304.3
338,40,Male,Two year,71.14,3534.57,Yes,Fiber optic,50,Yes,Electronic check,No,69.31,4935.46
339,51,Male,Month-to-month,73.9,4225.47,No,Fiber optic,58,Yes,Bank transfer,Yes,71.62,5414.33
340,36,Female,Month-to-month,24.88,1329.95,No,No,53,Yes,Electronic check,No,24.63,1505.43
341,32,Female,Month-to-month,53.31,2099.19,No,Fiber optic,40,Yes,Mailed check,No,51.2,2742.95
342,48,Male,One year,85.52,1263.54,No,DSL,14,Yes,Electronic check,No,84.24,1827.44
343,48,Female,Month-to-month,83.32,346.93,No,No,3,Yes,Credit card,No,86.73,500.33
344,37,Female,Month-to-month,106.63,4156.94,No,No,38,Yes,Credit card,Yes,106.59,5528.67
345,37,Female,Month-to-month,66.38,449.37,Yes,Fiber optic,6,Yes,Bank transfer,Yes,64.2,562.61
346,48,Male,Month-to-month,28.38,648.97,No,DSL,22,Yes,Bank transfer,Yes,28.22,716.49
347,23,Female,Month-to-month,101.7,6384.96,No,DSL,62,Yes,Mailed check,No,101.35,7818.79
348,23,Male,Month-to-month,113.08,7040.99,No,DSL,64,Yes,Credit card,Yes,108.32,10532.79
349,34,Female,Two year,96.95,5934.84,Yes,DSL,61,Yes,Mailed check,No,95.72,8252.97
350,41,Male,Month-to-month,65.09,2804.16,Yes,No,43,Yes,Electronic check,No,63.73,3889.47
351,49,Male,Month-to-month,101.33,4479.9,Yes,DSL,44,Yes,Electronic check,No,99.55,6291.72
352,67,Male,One year,150.0,3141.24,No,Fiber optic,21,No,Electronic check,Yes,142.78,4234.53
353,57,Female,Month-to-month,73.45,3715.91,Yes,Fiber optic,50,Yes,Mailed check,No,72.86,4958.31
354,42,Male,One year,30.65,616.79,No,No,22,No,Electronic check,No,26.82,790.39
355,44,Female,Month-to-month,52.41,2890.76,No,DSL,53,Yes,Bank transfer,Yes,53.53,3693.16
356,29,Male,Month-to-month,88.76,4929.4,No,Fiber optic,55,Yes,Electronic check,No,88.03,7139.44
357,44,Female,One year,21.86,430.33,Yes,DSL,19,Yes,Credit card,No,21.52,541.09
358,40,Female,Two year,75.08,4960.75,Yes,DSL,67,Yes,Mailed check,No,72.95,7124.21
359,49,Female,Month-to-month,81.41,4721.91,No,Fiber optic,57,Yes,Bank transfer,Yes,81.41,6776.38
360,32,Female,Month-to-month,116.05,1645.42,Yes,Fiber optic,14,Yes,Mailed check,No,109.69,2317.34
361,52,Female,Month-to-month,109.31,1891.96,No,DSL,18,Yes,Credit card,No,99.58,2109.64
362,67,Male,Two year,95.94,5079.02,Yes,Fiber optic,53,Yes,Electronic check,No,94.06,5887.55
363,43,Female,Two year,20.0,1182.91,Yes,DSL,56,No,Electronic check,No,20.75,1450.11
364,51,Male,Month-to-month,97.63,4155.68,No,No,42,Yes,Bank transfer,No,96.64,5980.09
365,55,Female,Month-to-month,91.17,2783.66,Yes,Fiber optic,30,Yes,Bank transfer,No,89.8,4034.37
366,38,Female,Month-to-month,77.68,1174.43,No,No,15,Yes,Mailed check,Yes,73.4,1311.39
367,48,Male,Month-to-month,20.0,642.58,No,DSL,27,Yes,Electronic check,No,22.95,790.31
368,45,Male,Month-to-month,46.7,2972.28,No,No,61,Yes,Electronic check,Yes,47.94,4280.54
369,46,Male,Month-to-month,35.0,738.64,No,Fiber optic,19,Yes,Electronic check,Yes,36.93,886.28
370,33,Female,One year,20.0,301.25,Yes,DSL,18,Yes,Credit card,No,15.86,448.99
371,45,Female,Two year,69.91,3389.82,Yes,Fiber optic,50,Yes,Electronic check,No,66.47,4392.26
372,52,Female,Two year,46.07,2064.61,Yes,Fiber optic,46,No,Bank transfer,No,43.93,3045.15
373,66,Female,Month-to-month,148.76,1534.2,Yes,No,9,Yes,Bank transfer,No,153.42,1950.78
374,59,Female,Month-to-month,64.94,2885.39,Yes,Fiber optic,44,Yes,Electronic check,Yes,64.12,3547.64
375,77,Male,Two year,108.81,7394.28,Yes,DSL,66,Yes,Electronic check,No,110.36,9205.61
376,33,Male,Month-to-month,22.93,652.86,No,Fiber optic,29,Yes,Electronic check,No,21.76,949.08
377,58,Female,One year,54.1,1056.06,No,Fiber optic,20,No,Bank transfer,No,50.29,1301.36
378,47,Female,Month-to-month,72.91,2835.96,No,DSL,39,Yes,Electronic check,No,70.9,3878.86
379,77,Female,Month-to-month,42.76,1829.26,No,Fiber optic,43,Yes,Electronic check,No,41.57,2355.98
380,32,Male,Month-to-month,57.33,2502.66,No,Fiber optic,45,Yes,Electronic check,Yes,54.41,3695.61
381,32,Male,Month-to-month,63.46,202.42,Yes,No,5,Yes,Electronic check,No,33.74,235.57
382,36,Male,One year,62.98,931.89,No,Fiber optic,14,Yes,Electronic check,No,62.13,1184.87
383,18,Male,Month-to-month,125.65,9152.55,Yes,Fiber optic,72,Yes,Electronic check,Yes,125.38,10524.09
384,37,Male,Month-to-month,81.35,732.58,Yes,DSL,6,Yes,Electronic check,Yes,104.65,975.25
385,33,Female,Month-to-month,84.39,378.56,No,DSL,5,Yes,Bank transfer,No,63.09,477.42
386,47,Male,Two year,86.19,3584.7,Yes,No,42,Yes,Electronic check,No,83.37,4030.55
387,50,Female,Month-to-month,88.38,3192.89,No,No,37,Yes,Bank transfer,No,84.02,4597.56
388,73,Male,Month-to-month,67.51,3015.65,No,Fiber optic,43,Yes,Mailed check,No,68.54,3770.18
389,59,Female,Month-to-month,60.38,1047.54,Yes,No,16,Yes,Credit card,Yes,61.62,1359.13
390,36,Male,Month-to-month,75.0,2162.44,No,Fiber optic,30,Yes,Electronic check,No,69.76,2731.17
391,31,Male,Month-to-month,104.7,3679.13,Yes,No,36,Yes,Electronic check,Yes,99.44,4766.17
392,52,Male,One year,103.79,2274.78,Yes,DSL,21,Yes,Credit card,Yes,103.4,2517.11
393,25,Female,Month-to-month,62.79,289.47,Yes,Fiber optic,4,Yes,Credit card,Yes,57.89,412.84
394,72,Female,Month-to-month,93.04,5937.06,No,Fiber optic,63,Yes,Electronic check,No,92.77,7319.94
395,62,Male,One year,64.16,681.67,No,Fiber optic,12,Yes,Electronic check,No,52.44,947.38
396,37,Male,Month-to-month,71.02,3718.11,No,DSL,55,Yes,Credit card,No,66.39,4186.43
397,19,Female,Month-to-month,55.79,3371.75,No,Fiber optic,62,Yes,Electronic check,Yes,53.52,4415.41
398,65,Male,Month-to-month,64.55,2457.15,No,Fiber optic,37,Yes,Credit card,No,64.66,3596.08
399,43,Male,Month-to-month,110.24,6053.82,No,DSL,53,Yes,Credit card,No,112.11,7623.57
400,63,Female,One year,72.77,1412.51,No,Fiber optic,20,No,Electronic check,No,67.26,1665.21
401,21,Female,One year,74.06,1708.76,No,Fiber optic,20,Yes,Credit card,No,81.37,1947.35
402,36,Male,One year,26.58,694.4,No,No,23,Yes,Mailed check,No,28.93,1002.46
403,45,Male,One year,60.72,1257.32,No,Fiber optic,23,No,Bank transfer,Yes,52.39,1503.15
404,45,Female,Month-to-month,62.76,84.16,No,DSL,1,Yes,Mailed check,Yes,42.08,125.41
405,38,Male,Month-to-month,45.13,2613.44,No,Fiber optic,56,Yes,Electronic check,Yes,45.85,3133.85
406,54,Male,Month-to-month,70.65,3007.35,No,DSL,46,Yes,Bank transfer,No,63.99,3886.69
407,28,Female,Month-to-month,57.12,2063.8,No,Fiber optic,35,Yes,Electronic check,No,57.33,2648.27
408,42,Female,Two year,72.4,4026.87,Yes,DSL,54,Yes,Credit card,No,73.22,4529.43
409,46,Male,One year,73.65,923.63,No,Fiber optic,12,No,Mailed check,No,71.05,1212.48
410,52,Female,Month-to-month,41.33,2514.8,Yes,DSL,61,Yes,Electronic check,No,40.56,3442.9
411,55,Female,Month-to-month,58.04,40.75,No,DSL,1,Yes,Electronic check,Yes,20.37,56.92
412,28,Male,Month-to-month,72.32,989.36,No,No,14,Yes,Credit card,Yes,65.96,1295.12
413,21,Female,Month-to-month,105.53,4947.79,Yes,No,48,Yes,Electronic check,Yes,100.98,7050.77
414,64,Male,Month-to-month,77.7,2573.1,No,Fiber optic,34,Yes,Credit card,No,73.52,3604.5
415,49,Male,Month-to-month,50.14,2264.87,No,DSL,46,Yes,Electronic check,No,48.19,2667.09
416,33,Female,Two year,81.97,2224.54,Yes,No,27,Yes,Mailed check,No,79.45,2804.35
417,68,Male,One year,121.23,2247.62,Yes,No,19,Yes,Credit card,No,112.38,2600.57
418,46,Male,Month-to-month,97.5,4495.64,No,No,47,Yes,Electronic check,No,93.66,5185.14
419,62,Male,Month-to-month,86.43,1977.34,No,Fiber optic,22,Yes,Electronic check,No,85.97,2738.33
420,46,Male,Month-to-month,91.77,1046.51,Yes,DSL,11,Yes,Credit card,No,87.21,1373.21
421,75,Female,One year,113.2,2323.25,No,DSL,21,Yes,Mailed check,No,105.6,3114.04
422,71,Female,One year,102.27,1277.85,No,No,12,No,Bank transfer,No,98.3,1779.89
423,41,Female,Two year,87.0,3608.8,Yes,No,42,Yes,Credit card,No,83.93,4369.88
424,59,Male,Month-to-month,102.06,5109.27,No,Fiber optic,50,Yes,Mailed check,Yes,100.18,6440.46
425,54,Male,One year,37.55,735.86,Yes,Fiber optic,17,Yes,Credit card,No,40.88,988.06
426,65,Male,Month-to-month,24.93,687.59,No,Fiber optic,30,Yes,Bank transfer,No,22.18,782.92
427,30,Male,Month-to-month,74.71,1377.02,No,No,20,Yes,Bank transfer,No,65.57,1973.57
428,55,Male,Month-to-month,72.06,1642.88,No,Fiber optic,23,Yes,Electronic check,Yes,68.45,2032.86
429,60,Female,Month-to-month,53.68,3675.13,No,Fiber optic,71,Yes,Credit card,No,51.04,5011.04
430,18,Female,One year,94.78,1867.77,Yes,DSL,20,No,Bank transfer,No,88.94,2798.34
431,27,Female,Month-to-month,20.0,391.94,Yes,DSL,21,Yes,Electronic check,Yes,17.82,505.65
432,18,Male,Month-to-month,53.96,0.0,Yes,Fiber optic,3,Yes,Mailed check,Yes,0.0,0.0
433,40,Female,Month-to-month,55.45,163.97,Yes,No,2,Yes,Electronic check,No,54.66,194.56
434,55,Male,Month-to-month,20.91,546.33,No,DSL,27,Yes,Bank transfer,Yes,19.51,614.15
435,67,Male,Month-to-month,114.84,1725.98,No,DSL,14,Yes,Credit card,No,115.07,2428.16
436,46,Female,Month-to-month,29.22,226.12,Yes,Fiber optic,7,Yes,Electronic check,Yes,28.27,275.27
437,69,Female,Month-to-month,52.35,2534.0,Yes,Fiber optic,47,Yes,Credit card,Yes,52.79,2962.48
438,24,Male,Month-to-month,97.24,5078.21,Yes,Fiber optic,51,Yes,Electronic check,Yes,97.66,7035.75
439,19,Male,Two year,89.38,5439.09,Yes,Fiber optic,61,Yes,Mailed check,No,87.73,6655.57
440,44,Male,Month-to-month,36.75,1323.09,No,Fiber optic,36,Yes,Mailed check,Yes,35.76,1773.19
441,50,Female,Month-to-month,90.47,114.07,No,No,3,Yes,Electronic check,Yes,28.52,144.54
442,44,Male,Month-to-month,78.69,4373.4,No,DSL,54,Yes,Mailed check,No,79.52,5395.3
443,18,Female,Two year,139.99,8804.87,Yes,Fiber optic,63,No,Credit card,No,137.58,11409.1
444,43,Male,One year,82.12,1049.08,Yes,DSL,14,No,Electronic check,No,69.94,1285.67
445,25,Male,Month-to-month,65.76,3756.69,No,No,56,Yes,Electronic check,No,65.91,5440.53
446,55,Male,Month-to-month,44.3,1377.0,No,No,36,Yes,Bank transfer,No,37.22,1554.93
447,50,Female,One year,47.67,767.51,No,DSL,17,No,Bank transfer,No,42.64,853.52
448,30,Male,One year,45.23,724.01,No,DSL,14,No,Credit card,No,48.27,914.1
449,37,Female,One year,111.13,2401.15,No,DSL,22,No,Electronic check,No,104.4,2807.28
450,29,Female,Two year,70.54,3102.47,Yes,Fiber optic,45,Yes,Credit card,No,67.44,4335.67
451,44,Female,Two year,86.96,2741.02,Yes,DSL,32,No,Mailed check,No,83.06,3402.63
452,59,Female,Month-to-month,115.43,4185.25,No,Fiber optic,38,Yes,Electronic check,No,107.31,5041.45
453,30,Female,Month-to-month,20.0,511.55,Yes,Fiber optic,22,Yes,Credit card,Yes,22.24,636.24
454,52,Female,One year,108.37,1721.57,Yes,Fiber optic,16,No,Electronic check,No,101.27,2044.87
455,37,Female,One year,71.66,1549.33,No,No,22,Yes,Bank transfer,No,67.36,1889.97
456,33,Male,Month-to-month,83.05,5371.48,No,Fiber optic,65,Yes,Bank transfer,Yes,81.39,7128.99
457,43,Male,Two year,45.15,2439.39,Yes,No,54,Yes,Mailed check,No,44.35,3526.42
458,29,Male,Month-to-month,47.35,1959.19,Yes,DSL,40,Yes,Bank transfer,No,47.79,2445.76
459,36,Male,Month-to-month,84.67,4058.73,Yes,DSL,48,Yes,Mailed check,No,82.83,4985.21
460,27,Male,Two year,141.54,4534.59,Yes,Fiber optic,33,Yes,Electronic check,No,133.37,6406.09
461,74,Female,Month-to-month,100.1,5563.02,No,Fiber optic,55,Yes,Bank transfer,Yes,99.34,6169.22
462,45,Male,Month-to-month,107.97,5772.04,No,DSL,53,Yes,Credit card,No,106.89,7046.68
463,34,Male,Month-to-month,64.24,1947.75,No,Fiber optic,30,Yes,Mailed check,No,62.83,2494.81
464,48,Female,Month-to-month,51.99,3227.16,No,Fiber optic,60,Yes,Credit card,No,52.9,4325.24
465,43,Male,Month-to-month,46.58,2657.86,Yes,No,57,Yes,Mailed check,No,45.83,3089.56
466,41,Male,Month-to-month,55.35,3376.89,Yes,Fiber optic,59,Yes,Mailed check,No,56.28,4299.26
467,54,Male,Month-to-month,20.0,1180.72,Yes,Fiber optic,52,Yes,Bank transfer,No,22.28,1566.25
468,56,Male,Two year,48.25,1650.56,Yes,No,33,No,Electronic check,No,48.55,2152.5
469,37,Male,Two year,53.19,2744.25,Yes,Fiber optic,53,No,Credit card,No,50.82,3649.35
470,36,Female,Month-to-month,64.74,1799.62,No,Fiber optic,28,Yes,Credit card,Yes,62.06,2456.41
471,40,Female,One year,73.95,1455.03,No,Fiber optic,18,Yes,Credit card,No,76.58,1821.33
472,18,Male,Month-to-month,80.87,3327.8,Yes,Fiber optic,43,Yes,Bank transfer,Yes,75.63,3745.29
473,22,Male,Month-to-month,69.55,239.01,No,DSL,4,Yes,Credit card,Yes,47.8,268.23
474,65,Male,Month-to-month,52.56,2646.1,No,DSL,51,Yes,Bank transfer,Yes,50.89,3819.6
475,69,Female,Two year,20.0,573.48,Yes,Fiber optic,33,Yes,Mailed check,No,16.87,786.22
476,41,Male,Two year,52.74,3198.99,Yes,Fiber optic,59,Yes,Credit card,No,53.32,4496.74
477,53,Male,Month-to-month,40.83,1548.26,Yes,DSL,37,Yes,Mailed check,Yes,40.74,2278.3
478,49,Female,Month-to-month,83.98,3540.12,No,DSL,43,Yes,Mailed check,Yes,80.46,4956.94
479,80,Male,Month-to-month,97.28,5119.04,Yes,DSL,52,Yes,Electronic check,Yes,96.59,7048.51
480,61,Male,Month-to-month,98.16,82.32,No,Fiber optic,1,Yes,Credit card,No,41.16,112.14
481,43,Male,Month-to-month,92.71,4824.54,No,Fiber optic,53,Yes,Electronic check,No,89.34,5805.99
482,30,Female,Month-to-month,65.99,2172.51,No,Fiber optic,34,Yes,Electronic check,Yes,62.07,3221.66
483,20,Female,One year,54.34,1239.11,Yes,Fiber optic,22,Yes,Electronic check,No,53.87,1631.69
484,48,Female,Month-to-month,47.59,3472.57,No,No,71,Yes,Mailed check,No,48.23,4128.3
485,33,Male,Two year,24.78,967.1,Yes,Fiber optic,41,Yes,Electronic check,No,23.03,1144.98
486,23,Female,One year,99.76,2149.31,No,Fiber optic,21,No,Bank transfer,No,97.7,3065.15
487,35,Female,Month-to-month,64.76,805.76,Yes,No,10,Yes,Electronic check,No,73.25,966.98
488,28,Female,One year,32.61,624.14,No,No,23,Yes,Bank transfer,Yes,26.01,696.89
489,70,Male,One year,45.21,713.65,Yes,Fiber optic,15,Yes,Electronic check,Yes,44.6,907.3
490,58,Female,Month-to-month,43.99,2810.49,Yes,No,62,Yes,Electronic check,No,44.61,4010.41
491,44,Male,Month-to-month,71.29,3269.86,No,Fiber optic,46,Yes,Credit card,Yes,69.57,4138.91
492,67,Male,Two year,102.02,6959.44,Yes,Fiber optic,67,Yes,Electronic check,No,102.34,9892.28
493,46,Female,Month-to-month,59.56,3972.18,No,Fiber optic,63,Yes,Electronic check,No,62.07,5683.74
494,32,Male,Month-to-month,20.0,1294.34,No,Fiber optic,63,Yes,Credit card,Yes,20.22,1867.83
495,67,Female,Month-to-month,64.32,684.21,No,Fiber optic,11,Yes,Electronic check,No,57.02,913.81
496,53,Male,One year,65.31,1077.41,Yes,Fiber optic,15,No,Electronic check,No,67.34,1486.6
497,29,Female,One year,63.25,1222.75,Yes,No,18,No,Electronic check,No,64.36,1473.1
498,42,Female,Two year,51.18,3125.74,Yes,Fiber optic,66,No,Electronic check,No,46.65,3562.97
499,31,Female,Month-to-month,76.52,764.96,Yes,DSL,10,Yes,Electronic check,No,69.54,1004.48
500,24,Male,Month-to-month,71.98,3703.72,No,DSL,52,Yes,Credit card,No,69.88,4089.77
501,58,Male,Month-to-month,69.26,4818.27,No,No,69,Yes,Electronic check,Yes,68.83,6197.72
502,73,Female,One year,82.38,1298.7,No,No,16,Yes,Electronic check,No,76.39,1481.61
503,24,Male,Month-to-month,57.11,1818.84,No,Fiber optic,32,Yes,Credit card,No,55.12,2079.61
504,53,Female,Month-to-month,55.4,3570.24,Yes,No,66,Yes,Mailed check,Yes,53.29,5170.83
505,35,Female,Month-to-month,111.4,4752.41,Yes,No,42,Yes,Electronic check,Yes,110.52,6445.25
506,37,Male,Month-to-month,86.78,1640.78,No,No,17,Yes,Mailed check,Yes,91.15,2228.33
507,36,Male,Two year,94.81,6646.63,Yes,Fiber optic,71,Yes,Electronic check,No,92.31,8386.65
